machine_id,kpi_id,label,pred_label
136,14,2,2
136,15,2,2
136,16,2,2
136,17,2,2
137,0,1,2
137,1,1,1
137,2,1,1
137,3,1,1
137,4,1,1
137,5,2,2
137,6,2,2
137,7,2,1
137,8,2,1
137,9,2,2
137,10,2,2
137,11,2,2
137,12,2,2
137,13,2,2
137,14,2,2
137,15,2,2
137,16,2,2
137,17,2,2
138,0,1,1
138,1,1,1
138,2,1,1
138,3,1,1
138,4,1,1
138,5,2,2
138,6,2,2
138,7,2,2
138,8,2,2
138,9,2,2
138,10,2,2
138,11,2,2
138,12,2,2
138,13,2,2
138,14,2,2
138,15,2,2
138,16,1,2
138,17,2,2
139,0,1,1
139,1,1,1
139,2,1,1
139,3,1,1
139,4,1,1
139,5,1,2
139,6,2,1
139,7,1,2
139,8,1,2
139,9,1,2
139,10,1,2
139,11,1,2
139,12,1,2
139,13,1,2
139,14,1,2
139,15,1,2
139,16,1,2
139,17,1,2
140,0,1,1
140,1,1,1
140,2,1,1
140,3,1,1
140,4,1,1
140,5,2,2
140,6,2,1
140,7,2,1
140,8,1,2
140,9,1,2
140,10,1,2
140,11,1,2
140,12,1,2
140,13,1,2
140,14,1,2
140,15,1,2
140,16,1,2
140,17,1,2
141,0,1,2
141,1,1,2
141,2,1,1
141,3,1,1
141,4,1,2
141,5,1,1
141,6,2,1
141,7,1,2
141,8,1,2
141,9,1,2
141,10,1,2
141,11,1,2
141,12,1,2
141,13,1,2
141,14,1,2
141,15,1,2
141,16,1,2
141,17,1,1
142,0,1,1
142,1,1,1
142,2,1,1
142,3,1,1
142,4,1,1
142,5,1,2
142,6,1,2
142,7,1,2
142,8,1,2
142,9,1,2
142,10,1,2
142,11,1,2
142,12,1,2
142,13,1,2
142,14,1,2
142,15,1,2
142,16,1,2
142,17,1,2
143,0,1,1
143,1,1,1
143,2,1,1
143,3,1,1
143,4,1,2
143,5,0,2
143,6,0,2
143,7,0,2
143,8,0,1
143,9,0,2
143,10,1,2
143,11,1,2
143,12,1,2
143,13,1,2
143,14,1,2
143,15,0,2
143,16,0,2
143,17,1,2
144,0,1,1
144,1,1,1
144,2,1,1
144,3,1,1
144,4,1,1
144,5,1,2
144,6,2,2
144,7,1,2
144,8,1,2
144,9,1,2
144,10,1,2
144,11,1,2
144,12,1,2
144,13,1,2
144,14,1,2
144,15,1,2
144,16,1,2
144,17,1,2
145,0,1,1
145,1,1,1
145,2,1,1
145,3,1,1
145,4,1,1
145,5,2,2
145,6,2,1
145,7,2,1
145,8,2,2
145,9,2,2
145,10,2,2
145,11,2,2
145,12,2,2
145,13,2,2
145,14,2,2
145,15,2,2
145,16,2,2
145,17,2,2
146,0,1,1
146,1,1,1
146,2,1,1
146,3,1,1
146,4,1,1
146,5,0,2
146,6,0,2
146,7,0,2
146,8,0,2
146,9,0,2
146,10,1,2
146,11,1,2
146,12,1,2
146,13,1,2
146,14,1,2
146,15,0,2
146,16,0,2
146,17,1,2
147,0,1,2
147,1,1,2
147,2,1,1
147,3,1,2
147,4,1,2
147,5,1,1
147,6,2,1
147,7,1,2
147,8,1,2
147,9,1,2
147,10,1,2
147,11,1,2
147,12,1,2
147,13,1,2
147,14,1,2
147,15,1,2
147,16,1,2
147,17,1,1
148,0,1,2
148,1,1,2
148,2,1,1
148,3,1,2
148,4,1,2
148,5,1,1
148,6,2,1
148,7,1,2
148,8,1,2
148,9,1,2
148,10,1,2
148,11,1,2
148,12,1,2
148,13,1,2
148,14,1,2
148,15,1,2
148,16,1,2
148,17,1,1
149,0,1,1
149,1,1,1
149,2,1,1
149,3,1,1
149,4,1,1
149,5,1,2
149,6,1,2
149,7,1,2
149,8,1,2
149,9,1,2
149,10,1,2
149,11,1,2
149,12,1,2
149,13,1,2
149,14,1,2
149,15,1,2
149,16,1,2
149,17,1,2
150,0,1,2
150,1,1,1
150,2,1,1
150,3,1,1
150,4,1,1
150,5,1,2
150,6,2,2
150,7,1,2
150,8,1,2
150,9,1,2
150,10,1,2
150,11,1,2
150,12,1,2
150,13,1,2
150,14,1,2
150,15,1,2
150,16,1,2
150,17,1,2
151,0,1,1
151,1,1,1
151,2,1,1
151,3,1,1
151,4,1,1
151,5,2,2
151,6,2,1
151,7,2,1
151,8,2,2
151,9,2,2
151,10,2,2
151,11,2,2
151,12,2,2
151,13,2,2
151,14,2,2
151,15,2,2
151,16,2,2
151,17,2,2
152,0,1,1
152,1,1,1
152,2,1,1
152,3,1,1
152,4,1,1
152,5,2,2
152,6,1,2
152,7,2,2
152,8,2,2
152,9,2,2
152,10,2,2
152,11,2,2
152,12,2,2
152,13,2,2
152,14,2,2
152,15,2,2
152,16,2,2
152,17,2,2
153,0,1,1
153,1,1,1
153,2,1,1
153,3,1,1
153,4,1,1
153,5,0,2
153,6,0,2
153,7,0,2
153,8,0,2
153,9,0,2
153,10,1,2
153,11,1,2
153,12,1,2
153,13,1,2
153,14,1,2
153,15,0,2
153,16,0,2
153,17,1,2
154,0,1,1
154,1,1,1
154,2,1,1
154,3,1,1
154,4,1,1
154,5,1,2
154,6,1,2
154,7,1,2
154,8,1,2
154,9,1,2
154,10,1,2
154,11,1,2
154,12,1,2
154,13,1,2
154,14,1,2
154,15,1,2
154,16,1,2
154,17,1,2
155,0,1,1
155,1,1,1
155,2,1,1
155,3,1,1
155,4,1,2
155,5,0,2
155,6,2,2
155,7,2,2
155,8,1,2
155,9,0,2
155,10,1,2
155,11,1,2
155,12,0,2
155,13,0,2
155,14,0,2
155,15,0,2
155,16,0,2
155,17,0,2
156,0,1,2
156,1,1,1
156,2,1,1
156,3,1,1
156,4,1,2
156,5,1,2
156,6,2,2
156,7,1,2
156,8,1,2
156,9,1,2
156,10,1,2
156,11,1,2
156,12,1,2
156,13,1,2
156,14,1,2
156,15,1,2
156,16,1,2
156,17,1,2
157,0,1,1
157,1,1,1
157,2,1,1
157,3,1,1
157,4,1,1
157,5,2,2
157,6,2,2
157,7,2,2
157,8,2,2
157,9,2,2
157,10,2,2
157,11,2,2
157,12,2,2
157,13,2,2
157,14,2,2
157,15,2,2
157,16,2,2
157,17,2,2
158,0,1,1
158,1,1,1
158,2,1,1
158,3,1,1
158,4,1,1
158,5,1,2
158,6,1,2
158,7,0,2
158,8,1,2
158,9,1,2
158,10,1,2
158,11,1,2
158,12,1,2
158,13,1,2
158,14,1,2
158,15,1,2
158,16,1,2
158,17,1,1
159,0,1,1
159,1,1,1
159,2,1,1
159,3,1,1
159,4,1,1
159,5,1,2
159,6,2,1
159,7,1,2
159,8,1,2
159,9,1,2
159,10,1,2
159,11,1,2
159,12,1,2
159,13,1,2
159,14,1,2
159,15,1,2
159,16,1,2
159,17,1,2
160,0,1,1
160,1,1,1
160,2,1,1
160,3,1,1
160,4,1,1
160,5,1,2
160,6,2,1
160,7,1,2
160,8,1,2
160,9,1,2
160,10,1,2
160,11,1,2
160,12,1,2
160,13,1,2
160,14,1,2
160,15,1,2
160,16,1,2
160,17,1,2
161,0,1,1
161,1,1,1
161,2,1,1
161,3,1,1
161,4,1,1
161,5,0,2
161,6,0,2
161,7,0,2
161,8,0,2
161,9,0,2
161,10,0,2
161,11,0,2
161,12,0,2
161,13,0,2
161,14,0,2
161,15,0,2
161,16,0,2
161,17,0,2
162,0,1,2
162,1,1,1
162,2,1,1
162,3,1,1
162,4,1,2
162,5,2,1
162,6,2,2
162,7,2,2
162,8,2,2
162,9,2,1
162,10,2,2
162,11,2,2
162,12,2,2
162,13,2,2
162,14,2,2
162,15,2,2
162,16,2,2
162,17,2,2
163,0,1,1
163,1,1,1
163,2,1,1
163,3,1,1
163,4,1,1
163,5,2,2
163,6,2,1
163,7,2,2
163,8,2,2
163,9,2,2
163,10,2,2
163,11,2,2
163,12,2,2
163,13,2,2
163,14,2,2
163,15,2,2
163,16,2,2
163,17,2,2
164,0,1,1
164,1,1,1
164,2,1,1
164,3,1,1
164,4,1,1
164,5,0,2
164,6,1,2
164,7,0,2
164,8,1,2
164,9,1,2
164,10,1,2
164,11,1,2
164,12,1,2
164,13,1,2
164,14,1,2
164,15,1,2
164,16,1,2
164,17,1,2
165,0,1,1
165,1,1,1
165,2,1,1
165,3,1,1
165,4,1,1
165,5,0,2
165,6,2,1
165,7,0,2
165,8,1,2
165,9,1,2
165,10,1,2
165,11,1,2
165,12,1,2
165,13,1,2
165,14,1,2
165,15,0,2
165,16,1,2
165,17,0,2
166,0,1,1
166,1,1,1
166,2,1,1
166,3,1,1
166,4,1,1
166,5,1,2
166,6,1,1
166,7,1,2
166,8,1,2
166,9,1,2
166,10,1,2
166,11,1,2
166,12,1,2
166,13,1,2
166,14,1,2
166,15,1,2
166,16,1,2
166,17,1,2
167,0,1,1
167,1,1,2
167,2,1,1
167,3,1,2
167,4,1,2
167,5,1,2
167,6,1,2
167,7,1,1
167,8,1,2
167,9,1,2
167,10,1,2
167,11,1,2
167,12,1,2
167,13,1,2
167,14,1,2
167,15,1,2
167,16,1,2
167,17,1,1
168,0,1,1
168,1,1,1
168,2,1,1
168,3,1,1
168,4,1,1
168,5,0,2
168,6,0,2
168,7,0,2
168,8,0,2
168,9,0,2
168,10,0,2
168,11,0,2
168,12,0,2
168,13,0,2
168,14,0,2
168,15,0,2
168,16,0,2
168,17,0,2
169,0,1,1
169,1,1,1
169,2,1,1
169,3,1,1
169,4,1,1
169,5,1,2
169,6,1,2
169,7,1,2
169,8,1,2
169,9,1,2
169,10,1,2
169,11,1,2
169,12,1,2
169,13,1,2
169,14,1,2
169,15,1,2
169,16,1,2
169,17,1,2
170,0,1,1
170,1,1,1
170,2,1,1
170,3,1,1
170,4,1,1
170,5,1,2
170,6,1,2
170,7,1,2
170,8,1,2
170,9,1,2
170,10,1,2
170,11,1,2
170,12,1,2
170,13,1,2
170,14,1,2
170,15,1,2
170,16,1,2
170,17,1,2
171,0,1,1
171,1,1,1
171,2,1,1
171,3,1,1
171,4,1,1
171,5,0,2
171,6,0,2
171,7,0,2
171,8,0,2
171,9,0,2
171,10,1,2
171,11,1,2
171,12,1,2
171,13,1,2
171,14,1,2
171,15,0,2
171,16,0,2
171,17,1,2
172,0,1,1
172,1,1,1
172,2,1,1
172,3,1,1
172,4,1,1
172,5,1,2
172,6,1,2
172,7,0,2
172,8,1,2
172,9,1,2
172,10,1,2
172,11,1,2
172,12,1,2
172,13,1,2
172,14,1,2
172,15,1,2
172,16,1,2
172,17,1,2
173,0,1,1
173,1,1,1
173,2,1,1
173,3,1,1
173,4,1,1
173,5,1,2
173,6,1,2
173,7,0,2
173,8,1,2
173,9,1,2
173,10,1,2
173,11,1,2
173,12,1,2
173,13,1,2
173,14,1,2
173,15,1,2
173,16,1,2
173,17,1,2
174,0,1,1
174,1,1,1
174,2,1,1
174,3,1,2
174,4,1,1
174,5,2,2
174,6,2,2
174,7,2,1
174,8,2,1
174,9,2,2
174,10,2,2
174,11,2,2
174,12,2,2
174,13,2,2
174,14,2,2
174,15,2,2
174,16,2,2
174,17,2,2
175,0,1,1
175,1,1,1
175,2,1,1
175,3,1,1
175,4,1,1
175,5,1,2
175,6,1,2
175,7,0,2
175,8,1,2
175,9,1,2
175,10,1,2
175,11,1,2
175,12,1,2
175,13,1,2
175,14,1,2
175,15,1,2
175,16,1,2
175,17,1,1
176,0,1,1
176,1,1,1
176,2,1,1
176,3,1,1
176,4,1,1
176,5,1,2
176,6,1,2
176,7,1,2
176,8,1,2
176,9,1,2
176,10,1,2
176,11,1,2
176,12,1,2
176,13,1,2
176,14,1,2
176,15,1,2
176,16,1,2
176,17,1,2
177,0,1,1
177,1,1,1
177,2,1,1
177,3,1,1
177,4,1,1
177,5,0,2
177,6,0,2
177,7,0,2
177,8,0,2
177,9,0,2
177,10,1,2
177,11,1,2
177,12,1,2
177,13,1,2
177,14,1,2
177,15,0,2
177,16,0,2
177,17,1,2
178,0,1,1
178,1,1,1
178,2,1,1
178,3,1,1
178,4,1,1
178,5,1,2
178,6,1,2
178,7,0,2
178,8,1,2
178,9,1,2
178,10,1,2
178,11,1,2
178,12,1,2
178,13,1,2
178,14,1,2
178,15,1,2
178,16,1,2
178,17,1,2
179,0,1,1
179,1,1,1
179,2,1,1
179,3,1,1
179,4,1,1
179,5,1,2
179,6,1,2
179,7,1,2
179,8,1,2
179,9,1,2
179,10,1,2
179,11,1,2
179,12,1,2
179,13,1,2
179,14,1,2
179,15,1,2
179,16,1,2
179,17,1,2
180,0,1,1
180,1,1,1
180,2,1,1
180,3,1,1
180,4,1,1
180,5,1,2
180,6,1,2
180,7,1,2
180,8,1,2
180,9,1,2
180,10,1,2
180,11,1,2
180,12,1,2
180,13,1,2
180,14,1,2
180,15,1,2
180,16,1,2
180,17,1,2
181,0,1,1
181,1,1,1
181,2,1,1
181,3,1,1
181,4,1,1
181,5,1,2
181,6,1,2
181,7,0,2
181,8,1,2
181,9,1,2
181,10,1,2
181,11,1,2
181,12,1,2
181,13,1,2
181,14,1,2
181,15,1,2
181,16,1,2
181,17,1,2
182,0,1,1
182,1,1,1
182,2,1,1
182,3,1,1
182,4,1,2
182,5,1,2
182,6,1,1
182,7,1,1
182,8,1,2
182,9,1,2
182,10,1,2
182,11,1,2
182,12,1,2
182,13,1,2
182,14,1,2
182,15,1,2
182,16,1,2
182,17,1,2
183,0,1,1
183,1,1,1
183,2,1,1
183,3,1,1
183,4,1,1
183,5,0,2
183,6,0,2
183,7,0,2
183,8,0,2
183,9,0,2
183,10,1,2
183,11,1,2
183,12,1,2
183,13,1,2
183,14,1,2
183,15,0,2
183,16,0,2
183,17,1,2
184,0,1,1
184,1,1,1
184,2,1,1
184,3,1,1
184,4,1,1
184,5,1,2
184,6,1,2
184,7,1,2
184,8,1,2
184,9,1,2
184,10,1,2
184,11,1,2
184,12,1,2
184,13,1,2
184,14,1,2
184,15,1,2
184,16,1,2
184,17,1,2
185,0,1,1
185,1,1,1
185,2,1,1
185,3,1,1
185,4,1,1
185,5,1,2
185,6,1,2
185,7,1,2
185,8,1,2
185,9,1,2
185,10,1,2
185,11,1,2
185,12,1,2
185,13,1,2
185,14,1,2
185,15,1,2
185,16,1,2
185,17,1,2
186,0,1,1
186,1,1,1
186,2,1,1
186,3,1,1
186,4,1,1
186,5,1,2
186,6,1,2
186,7,1,2
186,8,1,2
186,9,1,2
186,10,1,2
186,11,1,2
186,12,1,2
186,13,1,2
186,14,1,2
186,15,1,2
186,16,1,2
186,17,1,2
187,0,1,1
187,1,1,1
187,2,1,1
187,3,1,1
187,4,1,1
187,5,1,2
187,6,1,2
187,7,1,2
187,8,1,2
187,9,1,2
187,10,1,2
187,11,1,2
187,12,1,2
187,13,1,2
187,14,1,2
187,15,1,2
187,16,1,2
187,17,1,2
188,0,1,1
188,1,1,1
188,2,1,1
188,3,1,1
188,4,1,1
188,5,1,2
188,6,1,1
188,7,1,2
188,8,1,2
188,9,1,2
188,10,1,2
188,11,1,2
188,12,1,2
188,13,1,2
188,14,1,2
188,15,1,2
188,16,1,2
188,17,1,2
189,0,1,1
189,1,1,1
189,2,1,1
189,3,1,1
189,4,1,1
189,5,1,2
189,6,1,2
189,7,1,2
189,8,1,2
189,9,1,2
189,10,1,2
189,11,1,2
189,12,1,2
189,13,1,2
189,14,1,2
189,15,1,2
189,16,1,2
189,17,1,2
190,0,1,1
190,1,1,1
190,2,1,1
190,3,1,1
190,4,1,1
190,5,1,2
190,6,1,2
190,7,1,2
190,8,1,2
190,9,1,2
190,10,1,2
190,11,1,2
190,12,1,2
190,13,1,2
190,14,1,2
190,15,1,2
190,16,1,2
190,17,1,2
191,0,1,1
191,1,1,1
191,2,1,1
191,3,1,1
191,4,1,1
191,5,1,2
191,6,1,2
191,7,1,2
191,8,1,2
191,9,1,2
191,10,1,2
191,11,1,2
191,12,1,2
191,13,1,2
191,14,1,2
191,15,1,2
191,16,1,2
191,17,1,2
192,0,1,1
192,1,1,1
192,2,1,1
192,3,1,1
192,4,1,1
192,5,1,2
192,6,1,1
192,7,1,2
192,8,1,2
192,9,1,2
192,10,1,2
192,11,1,2
192,12,1,2
192,13,1,2
192,14,1,2
192,15,1,2
192,16,1,2
192,17,1,2
193,0,1,1
193,1,1,1
193,2,1,1
193,3,1,1
193,4,1,1
193,5,1,2
193,6,1,2
193,7,1,2
193,8,1,2
193,9,1,2
193,10,1,2
193,11,1,2
193,12,1,2
193,13,1,2
193,14,1,2
193,15,1,2
193,16,1,2
193,17,1,2
194,0,1,1
194,1,1,1
194,2,1,1
194,3,1,1
194,4,1,1
194,5,1,2
194,6,1,2
194,7,1,2
194,8,1,2
194,9,1,2
194,10,1,2
194,11,1,2
194,12,1,2
194,13,1,2
194,14,1,2
194,15,1,2
194,16,1,2
194,17,1,2
195,0,1,1
195,1,1,2
195,2,1,1
195,3,1,1
195,4,1,2
195,5,1,2
195,6,1,1
195,7,1,2
195,8,1,2
195,9,1,2
195,10,1,2
195,11,1,2
195,12,1,2
195,13,1,2
195,14,1,2
195,15,1,2
195,16,1,2
195,17,1,2
196,0,1,1
196,1,1,1
196,2,1,1
196,3,1,1
196,4,1,1
196,5,1,2
196,6,1,1
196,7,1,2
196,8,1,2
196,9,1,2
196,10,1,2
196,11,1,2
196,12,1,2
196,13,1,2
196,14,1,2
196,15,1,2
196,16,1,2
196,17,1,2
197,0,1,1
197,1,1,1
197,2,1,1
197,3,1,1
197,4,1,1
197,5,1,2
197,6,1,2
197,7,1,2
197,8,1,2
197,9,1,2
197,10,1,2
197,11,1,2
197,12,1,2
197,13,1,2
197,14,1,2
197,15,1,2
197,16,1,2
197,17,1,2
198,0,1,1
198,1,1,1
198,2,1,1
198,3,1,1
198,4,1,1
198,5,1,2
198,6,1,2
198,7,1,2
198,8,1,2
198,9,1,2
198,10,1,2
198,11,1,2
198,12,1,2
198,13,1,2
198,14,1,2
198,15,1,2
198,16,1,2
198,17,1,2
199,0,1,1
199,1,1,1
199,2,1,1
199,3,1,1
199,4,1,1
199,5,1,2
199,6,1,1
199,7,1,2
199,8,1,2
199,9,1,2
199,10,1,2
199,11,1,2
199,12,1,2
199,13,1,2
199,14,1,2
199,15,1,2
199,16,1,2
199,17,1,2
